159.0,206
159.1,202
159.2,144
159.3,64
159.4,967
159.5,77
159.6,202
159.7,251
159.8,110
159.9,54
160.0,1506
160.1,196
160.2,99
160.3,506
160.4,126
160.5,131
160.6,442
160.7,159
160.8,331
160.9,252
161.0,270
161.1,235
161.2,174
161.3,178
161.4,79
161.5,102
161.6,89
161.7,105
161.8,37
161.9,1150
162.0,4218
162.1,38
162.2,57
162.3,84
162.4,93
162.5,157
162.6,127
162.7,199
162.8,259
162.9,240
163.0,295
163.1,65
163.2,382
163.3,458
163.4,113
163.5,102
163.6,1399
163.7,77
163.8,215
163.9,729
164.0,89
164.1,123
164.2,273
164.3,212
164.4,97
164.5,1038
164.6,65
164.7,122
164.8,226
164.9,56
165.0,677
165.1,305
165.2,170
165.3,97
165.4,112
165.5,433
165.6,1170
165.7,90
165.8,90
165.9,313
166.0,90
166.1,880
166.2,190
166.3,81
166.4,52
166.5,912
166.6,114
166.7,255
166.8,66
166.9,611
167.0,133
167.1,481
167.2,255
167.3,72
167.4,440
167.5,118
167.6,83
167.7,57
167.8,61
167.9,1371
168.0,1962
168.1,49
168.2,57
168.3,109
168.4,113
168.5,180
168.6,259
168.7,366
168.8,65
168.9,459
169.0,163
169.1,680
169.2,74
169.3,73
169.4,606
169.5,95
169.6,49
169.7,1049
169.8,95
169.9,93
170.0,351
170.1,600
170.2,73
170.3,396
170.4,46
170.5,467
170.6,184
170.7,92
170.8,63
170.9,2111
171.0,110
171.1,65
171.2,64
171.3,125
171.4,807
171.5,290
171.6,516
171.7,57
171.8,203
171.9,90
172.0,774
172.1,250
172.2,431
172.3,61
172.4,300
172.5,90
172.6,75
172.7,1294
172.8,496
172.9,66
173.0,125
173.1,205
173.2,334
173.3,186
173.4,641
173.5,94
173.6,263
173.7,220
173.8,46
173.9,1180
174.0,357
174.1,159
174.2,81
174.3,244
174.4,466
174.5,114
174.6,224
174.7,74
174.8,1139
174.9,31
175.0,246
175.1,103
175.2,411
175.3,188
175.4,984
175.5,46
175.6,264
175.7,329
175.8,138
175.9,815
176.0,143
176.1,103
176.2,249
176.3,82
176.4,764
176.5,179
176.6,94
176.7,676
176.8,147
176.9,575
177.0,161
177.1,105
177.2,560
177.3,116
177.4,463
177.5,55
177.6,428
177.7,377
177.8,308
177.9,300
178.0,61
178.1,243
178.2,350
178.3,166
178.4,170
178.5,179
178.6,111
178.7,117
178.8,84
178.9,106
179.0,75
179.1,71
179.2,38
179.3,37
179.4,47
179.5,45
179.6,22
179.7,19
179.8,10
179.9,3315
180.0,17316
180.1,8
180.2,13
180.3,27
180.4,36
180.5,45
180.6,25
180.7,34
180.8,50
180.9,81
181.0,88
181.1,91
181.2,103
181.3,132
181.4,104
181.5,257
181.6,159
181.7,342
181.8,229
181.9,35
182.0,365
182.1,323
182.2,383
182.3,476
182.4,68
182.5,457
182.6,111
182.7,543
182.8,99
182.9,99
183.0,711
183.1,164
183.2,755
183.3,73
183.4,202
183.5,880
183.6,72
183.7,248
183.8,114
183.9,118
184.0,991
184.1,111
184.2,336
184.3,138
184.4,1067
184.5,112
184.6,318
184.7,440
184.8,62
184.9,173
185.0,65
185.1,1357
185.2,76
185.3,251
185.4,90
185.5,598
185.6,279
185.7,90
185.8,109
185.9,125
186.0,1716
186.1,47
186.2,262
186.3,323
186.4,81
186.5,779
186.6,169
186.7,374
186.8,210
186.9,104
187.0,90
187.1,2109
187.2,79
187.3,58
187.4,63
187.5,377
187.6,62
187.7,504
187.8,251
187.9,1111
188.0,51
188.1,183
188.2,57
188.3,658
188.4,376
188.5,343
188.6,133
188.7,77
188.8,54
188.9,2727
189.0,101
189.1,47
189.2,71
189.3,166
189.4,922
189.5,45
189.6,533
189.7,46
189.8,837
189.9,323
190.0,128
190.1,68
190.2,1419
190.3,45
190.4,164
190.5,613
190.6,63
190.7,922
190.8,52
190.9,155
191.0,627
191.1,73
191.2,442
191.3,297
191.4,191
191.5,114
191.6,93
191.7,35
191.8,23
191.9,3361
192.0,1105
192.1,35
192.2,48
192.3,83
192.4,149
192.5,172
192.6,248
192.7,404
192.8,638
192.9,105
193.0,856
193.1,63
193.2,288
193.3,102
193.4,143
193.5,1283
193.6,65
193.7,181
193.8,1003
193.9,63
194.0,439
194.1,81
194.2,65
194.3,61
194.4,2282
194.5,236
194.6,98
194.7,177
194.8,392
194.9,783
195.0,130
195.1,263
195.2,108
195.3,36
195.4,1609
195.5,83
195.6,173
195.7,424
195.8,101
195.9,42
196.0,1177
196.1,67
196.2,239
196.3,1445
196.4,93
196.5,61
196.6,694
196.7,578
196.8,56
196.9,414
197.0,297
197.1,229
197.2,207
197.3,102
197.4,134
197.5,63
197.6,48
197.7,34
197.8,28
197.9,4307
198.0,3236
198.1,30
198.2,46
198.3,44
198.4,53
198.5,76
198.6,168
198.7,222
198.8,239
198.9,297
199.0,423
199.1,584
199.2,79
199.3,780
199.4,40
199.5,135
199.6,951
199.7,71
199.8,273
199.9,31
200.0,2339
200.1,113
200.2,472
200.3,166
200.4,61
200.5,1709
200.6,49
200.7,124
200.8,253
200.9,108
201.0,810
201.1,459
201.2,155
201.3,112
201.4,60
201.5,704
201.6,2009
201.7,45
201.8,96
201.9,463
202.0,79
202.1,816
202.2,228
202.3,69
202.4,1643
202.5,163
202.6,93
202.7,301
202.8,93
202.9,1001
203.0,119
203.1,663
203.2,445
203.3,253
203.4,235
203.5,122
203.6,63
203.7,90
203.8,40
203.9,1395
204.0,3727
204.1,36
204.2,26
204.3,119
204.4,116
204.5,212
204.6,304
204.7,551
204.8,88
204.9,801
205.0,152
205.1,1134
205.2,84
205.3,68
205.4,461
205.5,139
205.6,16
205.7,2987
205.8,46
205.9,445
206.0,93
206.1,946
206.2,49
206.3,81
206.4,617
206.5,284
206.6,192
206.7,82
206.8,71
206.9,1142
207.0,2538
207.1,39
207.2,92
207.3,124
207.4,221
207.5,431
207.6,985
207.7,41
207.8,179
207.9,1450
208.0,27
208.1,156
208.2,734
208.3,30
208.4,562
208.5,86
208.6,65
208.7,2220
208.8,684
208.9,51
209.0,178
209.1,207
209.2,486
209.3,132
209.4,1138
209.5,100
209.6,445
209.7,194
209.8,33
209.9,2761
210.0,166
210.1,48
210.2,127
210.3,323
210.4,866
210.5,301
210.6,87
210.7,61
210.8,2047
210.9,40
211.0,281
211.1,631
211.2,36
211.3,183
211.4,1746
211.5,37
211.6,109
211.7,1191
211.8,88
211.9,1500
212.0,127
212.1,110
212.2,349
212.3,1378
212.4,49
212.5,249
212.6,58
212.7,1305
212.8,157
212.9,1070
213.0,58
213.1,110
213.2,905
213.3,154
213.4,705
213.5,665
213.6,58
213.7,613
213.8,473
213.9,53
214.0,436
214.1,321
214.2,473
214.3,200
214.4,255
214.5,91
214.6,145
214.7,154
214.8,86
214.9,84
215.0,74
215.1,35
215.2,33
215.3,29
215.4,37
215.5,19
215.6,25
215.7,18
215.8,10
215.9,13213
216.0,9889
216.1,6
216.2,18
216.3,16
216.4,29
216.5,35
216.6,26
216.7,25
216.8,45
216.9,50
217.0,87
217.1,122
217.2,117
217.3,137
217.4,95
217.5,287
217.6,180
217.7,215
217.8,581
217.9,39
